x,y,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,TOTAL_RAIN,ID,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,STATION_NAME,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-73.74166666666666,45.467777777777776,13.5,,,2013,16,702S006,39,,,M,10,2.1,0,93,18.2,M,,702S006.2013.10.16,,,,2013-10-16 00:00:00,,QC,67,15.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,11.4,,16,,
-73.74166666666666,45.467777777777776,11.8,,,2013,27,702S006,33,,,M,10,3.4,0,91,17.4,M,,702S006.2013.10.17,,,,2013-10-17 00:00:00,,QC,59,14.6,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,4.3,,17,,
-73.74166666666666,45.467777777777776,9.4,,,2013,27,702S006,44,,,M,10,5.7,0,93,15.1,M,,702S006.2013.10.18,,,,2013-10-18 00:00:00,,QC,59,12.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.5,,18,,
-73.74166666666666,45.467777777777776,6.1,,,2013,19,702S006,39,,,M,10,7.1,0,90,15.7,M,,702S006.2013.10.19,,,,2013-10-19 00:00:00,,QC,62,10.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,5.8,,19,,
-73.74166666666666,45.467777777777776,3,,,2013,26,702S006,54,,,M,10,10.4,0,84,12.1,M,,702S006.2013.10.20,,,,2013-10-20 00:00:00,,QC,46,7.6,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.4,,20,,
-73.74166666666666,45.467777777777776,2.1,,,2013,0,702S006,0,,,M,10,9.6,0,86,14.6,M,,702S006.2013.10.21,,,,2013-10-21 00:00:00,,QC,61,8.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,21,,
-73.74166666666666,45.467777777777776,6.1,,,2013,27,702S006,54,,,M,10,8.2,0,86,13.5,M,,702S006.2013.10.22,,,,2013-10-22 00:00:00,,QC,42,9.8,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.3,,22,,
-73.74166666666666,45.467777777777776,1.1,,M,2013,0,702S006,0,,,M,10,13,0,,8.9,M,,702S006.2013.10.23,,,,2013-10-23 00:00:00,,QC,,5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,,,23,,
-73.74166666666666,45.467777777777776,0,,,2013,27,702S006,44,,,M,10,14.8,0,77,6.3,M,,702S006.2013.10.24,,,,2013-10-24 00:00:00,,QC,58,3.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,24,,
-73.74166666666666,45.467777777777776,-0.2,,,2013,28,702S006,39,,,M,10,14.4,0,84,7.4,M,,702S006.2013.10.25,,,,2013-10-25 00:00:00,,QC,50,3.6,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,25,,
-73.74166666666666,45.467777777777776,1.8,,,2013,21,702S006,50,,,M,10,13.6,0,88,6.9,M,,702S006.2013.10.26,,,,2013-10-26 00:00:00,,QC,63,4.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,2.7,,26,,
-73.74166666666666,45.467777777777776,2.4,,,2013,28,702S006,39,,,M,10,13,0,89,7.6,M,,702S006.2013.10.27,,,,2013-10-27 00:00:00,,QC,54,5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.5,,27,,
-73.74166666666666,45.467777777777776,-2.8,,,2013,30,702S006,50,,,M,10,15.9,0,85,7,M,,702S006.2013.10.28,,,,2013-10-28 00:00:00,,QC,44,2.1,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.7,,28,,
-73.74166666666666,45.467777777777776,-5,,,2013,0,702S006,0,,,M,10,18.6,0,89,3.8,M,,702S006.2013.10.29,,,,2013-10-29 00:00:00,,QC,55,-0.6,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,29,,
-73.74166666666666,45.467777777777776,-2,,,2013,25,702S006,35,,,M,10,15.5,0,92,6.9,M,,702S006.2013.10.30,,,,2013-10-30 00:00:00,,QC,50,2.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,30,,
-73.74166666666666,45.467777777777776,0.9,,,2013,14,702S006,39,,,M,10,10.8,0,93,13.4,M,,702S006.2013.10.31,,,,2013-10-31 00:00:00,,QC,76,7.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,21,,31,,
-73.74166666666666,45.467777777777776,8.3,,,2013,23,702S006,80,,,M,11,4.5,0,94,18.7,M,,702S006.2013.11.1,,,,2013-11-01 00:00:00,,QC,51,13.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,18.6,,1,,
-73.74166666666666,45.467777777777776,-2,,,2013,3,702S006,41,,,M,11,14.8,0,93,8.4,M,,702S006.2013.11.2,,,,2013-11-02 00:00:00,,QC,54,3.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,2.9,,2,,
-73.74166666666666,45.467777777777776,-4.2,,,2013,1,702S006,32,,,M,11,17.8,0,77,4.5,M,,702S006.2013.11.3,,,,2013-11-03 00:00:00,,QC,36,0.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,3,,
-73.74166666666666,45.467777777777776,-6.1,,,2013,0,702S006,0,,,M,11,19.2,0,79,3.8,M,,702S006.2013.11.4,,,,2013-11-04 00:00:00,,QC,36,-1.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,4,,
-73.74166666666666,45.467777777777776,-0.2,,,2013,0,702S006,0,,,M,11,13.5,0,74,9.2,M,,702S006.2013.11.5,,,,2013-11-05 00:00:00,,QC,35,4.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,5,,
-73.74166666666666,45.467777777777776,3.8,,,2013,17,702S006,41,,,M,11,9.2,0,89,13.7,M,,702S006.2013.11.6,,,,2013-11-06 00:00:00,,QC,55,8.8,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,3.7,,6,,
-73.74166666666666,45.467777777777776,2.2,,,2013,30,702S006,48,,,M,11,9.8,0,92,14.2,M,,702S006.2013.11.7,,,,2013-11-07 00:00:00,,QC,55,8.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.5,,7,,
-73.74166666666666,45.467777777777776,1.6,,,2013,29,702S006,44,,,M,11,15,0,73,4.3,M,,702S006.2013.11.8,,,,2013-11-08 00:00:00,,QC,55,3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,8,,
-73.74166666666666,45.467777777777776,0,,,2013,29,702S006,35,,,M,11,15.9,0,84,4.2,M,,702S006.2013.11.9,,,,2013-11-09 00:00:00,,QC,49,2.1,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,9,,
-73.74166666666666,45.467777777777776,2.4,,,2013,27,702S006,46,,,M,11,14.1,0,93,5.4,M,,702S006.2013.11.10,,,,2013-11-10 00:00:00,,QC,82,3.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,13.5,,10,,
-73.74166666666666,45.467777777777776,-3.6,,,2013,28,702S006,48,,,M,11,17.8,0,89,4,M,,702S006.2013.11.11,,,,2013-11-11 00:00:00,,QC,60,0.2,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,5.6,,11,,
-73.74166666666666,45.467777777777776,-5.5,,,2013,27,702S006,48,,,M,11,20.7,0,73,0.1,M,,702S006.2013.11.12,,,,2013-11-12 00:00:00,,QC,55,-2.7,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,12,,
-73.74166666666666,45.467777777777776,-7.1,,,2013,22,702S006,48,,,M,11,20.3,0,77,2.5,M,,702S006.2013.11.13,,,,2013-11-13 00:00:00,,QC,47,-2.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,13,,
-73.74166666666666,45.467777777777776,1.7,,,2013,24,702S006,46,,,M,11,13.7,0,75,6.8,M,,702S006.2013.11.14,,,,2013-11-14 00:00:00,,QC,51,4.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,14,,
-73.74166666666666,45.467777777777776,3.8,,,2013,25,702S006,33,,,M,11,10.9,0,67,10.4,M,,702S006.2013.11.15,,,,2013-11-15 00:00:00,,QC,44,7.1,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,15,,
-73.74166666666666,45.467777777777776,2.5,,,2013,0,702S006,0,,,M,11,10.6,0,68,12.3,M,,702S006.2013.11.16,,,,2013-11-16 00:00:00,,QC,34,7.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,16,,
-73.74166666666666,45.467777777777776,3.7,,,2013,15,702S006,57,,,M,11,9.5,0,91,13.2,M,,702S006.2013.11.17,,,,2013-11-17 00:00:00,,QC,67,8.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,6.5,,17,,
-73.74166666666666,45.467777777777776,1.3,,,2013,27,702S006,69,,,M,11,10,0,86,14.7,M,,702S006.2013.11.18,,,,2013-11-18 00:00:00,,QC,51,8,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,9,,18,,
-73.74166666666666,45.467777777777776,-4.5,,,2013,28,702S006,54,,,M,11,19.4,0,74,1.7,M,,702S006.2013.11.19,,,,2013-11-19 00:00:00,,QC,47,-1.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,19,,
-73.74166666666666,45.467777777777776,-6.4,,,2013,0,702S006,0,,,M,11,20.5,0,84,1.5,M,,702S006.2013.11.20,,,,2013-11-20 00:00:00,,QC,45,-2.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,20,,
-73.74166666666666,45.467777777777776,-4,,,2013,0,702S006,0,,,M,11,18.3,0,82,3.5,M,,702S006.2013.11.21,,,,2013-11-21 00:00:00,,QC,57,-0.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,21,,
-73.74166666666666,45.467777777777776,0.8,,,2013,29,702S006,56,,,M,11,15.1,0,94,4.9,M,,702S006.2013.11.22,,,,2013-11-22 00:00:00,,QC,61,2.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,5.5,,22,,
-73.74166666666666,45.467777777777776,-6.6,,,2013,28,702S006,52,,,M,11,20.9,0,77,0.8,M,,702S006.2013.11.23,,,,2013-11-23 00:00:00,,QC,56,-2.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,23,,
-73.74166666666666,45.467777777777776,-11.6,,,2013,31,702S006,70,,,M,11,26.5,0,69,-5.3,M,,702S006.2013.11.24,,,,2013-11-24 00:00:00,,QC,33,-8.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,24,,
-73.74166666666666,45.467777777777776,-12.8,,,2013,22,702S006,46,,,M,11,23.9,0,75,1.1,M,,702S006.2013.11.25,,,,2013-11-25 00:00:00,,QC,37,-5.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,25,,
-73.74166666666666,45.467777777777776,0,,,2013,22,702S006,41,,,M,11,16.6,0,94,2.7,M,,702S006.2013.11.26,,,,2013-11-26 00:00:00,,QC,50,1.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.1,,26,,
-73.74166666666666,45.467777777777776,-4.9,,,2013,28,702S006,50,,,M,11,19.8,0,95,1.4,M,,702S006.2013.11.27,,,,2013-11-27 00:00:00,,QC,79,-1.8,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,23.5,,27,,
-73.74166666666666,45.467777777777776,-10,,,2013,26,702S006,50,,,M,11,25.4,0,88,-4.8,M,,702S006.2013.11.28,,,,2013-11-28 00:00:00,,QC,57,-7.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,28,,
-73.74166666666666,45.467777777777776,-13.3,,,2013,0,702S006,0,,,M,11,27.3,0,87,-5.2,M,,702S006.2013.11.29,,,,2013-11-29 00:00:00,,QC,60,-9.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,29,,
-73.74166666666666,45.467777777777776,-14.8,,,2013,0,702S006,0,,,M,11,27.5,0,91,-4.2,M,,702S006.2013.11.30,,,,2013-11-30 00:00:00,,QC,61,-9.5,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,30,,
-73.74166666666666,45.467777777777776,-6.9,,,2013,0,702S006,0,,,M,12,22,0,92,-1.1,M,,702S006.2013.12.1,,,,2013-12-01 00:00:00,,QC,83,-4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,1,,
-73.74166666666666,45.467777777777776,-2.3,,,2013,0,702S006,0,,,M,12,19,0,94,0.4,M,,702S006.2013.12.2,,,,2013-12-02 00:00:00,,QC,83,-1,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.4,,2,,
-73.74166666666666,45.467777777777776,-1.2,,,2013,0,702S006,0,,,M,12,17.9,0,94,1.3,M,,702S006.2013.12.3,,,,2013-12-03 00:00:00,,QC,84,0.1,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,3,,
-73.74166666666666,45.467777777777776,-3.6,M,M,2013,0,702S006,0,,,M,12,,,,,M,,702S006.2013.12.4,,M,,2013-12-04 00:00:00,M,QC,,,E,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,,,4,,M
-73.74166666666666,45.467777777777776,-0.8,M,,2013,0,702S006,0,,,M,12,,,,,M,,702S006.2013.12.5,,M,,2013-12-05 00:00:00,M,QC,,,E,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,5,,M
-73.74166666666666,45.467777777777776,-2.1,,,2013,25,702S006,43,,,M,12,16.7,0,87,4.7,M,,702S006.2013.12.6,,,,2013-12-06 00:00:00,,QC,45,1.3,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,6,,
-73.74166666666666,45.467777777777776,-7.1,,,2013,27,702S006,44,,,M,12,22.4,0,63,-1.6,M,,702S006.2013.12.7,,,,2013-12-07 00:00:00,,QC,43,-4.4,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,7,,
-73.74166666666666,45.467777777777776,-9.3,,,2013,0,702S006,0,,,M,12,23.9,0,76,-2.5,M,,702S006.2013.12.8,,,,2013-12-08 00:00:00,,QC,41,-5.9,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,8,,
-73.74166666666666,45.467777777777776,-5.2,,,2013,25,702S006,57,,,,12,18.8,0,93,3.6,M,0,702S006.2013.12.9,,,,2013-12-09 00:00:00,,QC,53,-0.8,,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,5.5,,9,,
-73.74166666666666,45.467777777777776,-8.6,,,2013,25,702S006,63,,,M,12,21.7,0,,1.2,M,,702S006.2013.12.10,,,,2013-12-10 00:00:00,,QC,,-3.7,,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,10,,
-73.74166666666666,45.467777777777776,-14.4,,,2013,26,702S006,41,,,M,12,27.9,0,,-5.4,M,,702S006.2013.12.11,,,,2013-12-11 00:00:00,,QC,,-9.9,,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,11,,
-73.74166666666666,45.467777777777776,-20.2,,,2013,24,702S006,41,,,M,12,31.7,0,,-7.2,M,,702S006.2013.12.12,,,,2013-12-12 00:00:00,,QC,,-13.7,,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,12,,
-73.74166666666666,45.467777777777776,-21.7,,,2013,28,702S006,43,,,M,12,33.1,0,,-8.5,M,,702S006.2013.12.13,,,,2013-12-13 00:00:00,,QC,,-15.1,,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,13,,
-73.74166666666666,45.467777777777776,-21.4,,,2013,4,702S006,41,,,M,12,36.5,0,,-15.5,M,,702S006.2013.12.14,,,,2013-12-14 00:00:00,,QC,,-18.5,,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,2.3,,14,,
-73.74166666666666,45.467777777777776,-15.7,,,2013,4,702S006,52,,,M,12,31.5,0,,-11.2,M,,702S006.2013.12.15,,,,2013-12-15 00:00:00,,QC,,-13.5,,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,11.6,,15,,
-73.74166666666666,45.467777777777776,-22.2,,,2013,27,702S006,44,,,M,12,35.6,0,,-12.9,M,,702S006.2013.12.16,,,,2013-12-16 00:00:00,,QC,,-17.6,,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,16,,
-73.74166666666666,45.467777777777776,-24.2,,,2013,0,702S006,0,,,M,12,37.4,0,,-14.5,M,,702S006.2013.12.17,,,,2013-12-17 00:00:00,,QC,,-19.4,,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,17,,
-73.74166666666666,45.467777777777776,,M,M,2013,0,702S006,0,,,M,12,,,,-7.5,M,,702S006.2013.12.18,,E,,2013-12-18 00:00:00,M,QC,,,M,,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,,,18,,M
-73.74166666666666,45.467777777777776,-8.4,,,2013,0,702S006,0,,,M,12,21.8,0,,0.8,M,,702S006.2013.12.19,,,,2013-12-19 00:00:00,,QC,,-3.8,,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.7,,19,,
-73.74166666666666,45.467777777777776,-8.5,,,2013,3,702S006,46,,,M,12,22.7,0,,-0.9,M,,702S006.2013.12.20,,,,2013-12-20 00:00:00,,QC,,-4.7,,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,10.6,,20,,
-73.74166666666666,45.467777777777776,-8.1,,,2013,3,702S006,33,,,M,12,25.2,0,,-6.3,M,,702S006.2013.12.21,,,,2013-12-21 00:00:00,,QC,,-7.2,,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,10.3,,21,,
-73.74166666666666,45.467777777777776,-9,,,2013,4,702S006,57,,,M,12,25.9,0,,-6.7,M,,702S006.2013.12.22,,,,2013-12-22 00:00:00,,QC,,-7.9,,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,16.7,,22,,
-73.74166666666666,45.467777777777776,-9,,,2013,0,702S006,0,,,M,12,25.2,0,,-5.4,M,,702S006.2013.12.23,,,,2013-12-23 00:00:00,,QC,,-7.2,,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,23,,
-73.74166666666666,45.467777777777776,-17.1,,,2013,0,702S006,0,,,M,12,31.1,0,,-9,M,,702S006.2013.12.24,,,,2013-12-24 00:00:00,,QC,,-13.1,,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,24,,
-73.74166666666666,45.467777777777776,-20.2,,,2013,0,702S006,0,,,M,12,34.9,0,,-13.6,M,,702S006.2013.12.25,,,,2013-12-25 00:00:00,,QC,,-16.9,,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,25,,
-73.74166666666666,45.467777777777776,-15.6,,,2013,0,702S006,0,,,M,12,30.2,0,,-8.8,M,,702S006.2013.12.26,,,,2013-12-26 00:00:00,,QC,,-12.2,,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.9,,26,,
-73.74166666666666,45.467777777777776,-11.3,,,2013,0,702S006,0,,,M,12,25.6,0,,-3.8,M,,702S006.2013.12.27,,,,2013-12-27 00:00:00,,QC,,-7.6,,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,27,,
-73.74166666666666,45.467777777777776,-5.3,,,2013,26,702S006,37,,,M,12,19.3,0,,2.8,M,,702S006.2013.12.28,,,,2013-12-28 00:00:00,,QC,,-1.3,,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.7,,28,,
-73.74166666666666,45.467777777777776,-10.6,,,2013,5,702S006,35,,,M,12,22.6,0,,1.5,M,,702S006.2013.12.29,,,,2013-12-29 00:00:00,,QC,,-4.6,,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,29,,
-73.74166666666666,45.467777777777776,-19.1,,,2013,27,702S006,44,,,M,12,31.4,0,,-7.6,M,,702S006.2013.12.30,,,,2013-12-30 00:00:00,,QC,,-13.4,,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,30,,
-73.74166666666666,45.467777777777776,-20.6,,,2013,0,702S006,0,,,M,12,35.7,0,,-14.8,M,,702S006.2013.12.31,,,,2013-12-31 00:00:00,,QC,,-17.7,,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.7,,31,,
-73.74166666666666,45.467777777777776,-24.2,,,2014,30,702S006,32,,,M,1,38.2,0,,-16.2,M,,702S006.2014.1.1,,,,2014-01-01 00:00:00,,QC,,-20.2,,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,1,,
-73.74166666666666,45.467777777777776,-27,,,2014,3,702S006,41,,,M,1,42.6,0,,-22.2,M,,702S006.2014.1.2,,,,2014-01-02 00:00:00,,QC,,-24.6,,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.4,,2,,
-73.74166666666666,45.467777777777776,-24.2,,,2014,2,702S006,44,,,M,1,39.6,0,,-18.9,M,,702S006.2014.1.3,,,,2014-01-03 00:00:00,,QC,,-21.6,,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,3,,
-73.74166666666666,45.467777777777776,-23.7,,,2014,0,702S006,0,,,M,1,34,0,,-8.2,M,,702S006.2014.1.4,,,,2014-01-04 00:00:00,,QC,,-16,,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,4,,
-73.74166666666666,45.467777777777776,-12.5,,,2014,0,702S006,0,,,M,1,24,0,,0.6,M,,702S006.2014.1.5,,,,2014-01-05 00:00:00,,QC,,-6,,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,6.6,,5,,
-73.74166666666666,45.467777777777776,-11.1,,,2014,24,702S006,72,,,M,1,20.2,0,,6.7,M,,702S006.2014.1.6,,,,2014-01-06 00:00:00,,QC,,-2.2,,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,13.4,,6,,
-73.74166666666666,45.467777777777776,-16.4,,,2014,25,702S006,65,,,M,1,31.7,0,,-11,M,,702S006.2014.1.7,,,,2014-01-07 00:00:00,,QC,,-13.7,,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,7,,
-73.74166666666666,45.467777777777776,-14.3,,M,2014,0,702S006,0,,,M,1,29.4,0,,-8.4,M,,702S006.2014.1.8,,,,2014-01-08 00:00:00,,QC,,-11.4,,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,,,8,,
-73.74166666666666,45.467777777777776,-11.9,,,2014,24,702S006,35,,,M,1,27.7,0,,-7.5,M,,702S006.2014.1.9,,,,2014-01-09 00:00:00,,QC,,-9.7,,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,9,,
-73.74166666666666,45.467777777777776,-13.3,,,2014,0,702S006,0,,,M,1,26.7,0,,-4,M,,702S006.2014.1.10,,,,2014-01-10 00:00:00,,QC,,-8.7,,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,10,,
-73.74166666666666,45.467777777777776,-6,,,2014,25,702S006,52,,,M,1,17.1,0,,7.7,M,,702S006.2014.1.11,,,,2014-01-11 00:00:00,,QC,,0.9,,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,9.4,,11,,
-73.74166666666666,45.467777777777776,0.8,,,2014,27,702S006,56,,,M,1,14.9,0,,5.3,M,,702S006.2014.1.12,,,,2014-01-12 00:00:00,,QC,,3.1,,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,12,,
-73.74166666666666,45.467777777777776,-1.6,,,2014,16,702S006,33,,,M,1,16.5,0,,4.5,M,,702S006.2014.1.13,,,,2014-01-13 00:00:00,,QC,,1.5,,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,13,,
-73.74166666666666,45.467777777777776,-0.9,,,2014,0,702S006,0,,,M,1,16.1,0,,4.7,M,,702S006.2014.1.14,,,,2014-01-14 00:00:00,,QC,,1.9,,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,4.7,,14,,
-73.74166666666666,45.467777777777776,-4,,,2014,0,702S006,0,,,M,1,18.9,0,,2.3,M,,702S006.2014.1.15,,,,2014-01-15 00:00:00,,QC,,-0.9,,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,15,,
-73.74166666666666,45.467777777777776,-5.1,,,2014,0,702S006,0,,,M,1,20.6,0,,0,M,,702S006.2014.1.16,,,,2014-01-16 00:00:00,,QC,,-2.6,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,16,,
-73.74166666666666,45.467777777777776,-4.1,,,2014,13,702S006,32,,,M,1,19.7,0,,0.7,M,,702S006.2014.1.17,,,,2014-01-17 00:00:00,,QC,,-1.7,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,17,,
-73.74166666666666,45.467777777777776,-6.4,,,2014,0,702S006,0,,,M,1,19.7,0,,3.1,M,,702S006.2014.1.18,,,,2014-01-18 00:00:00,,QC,,-1.7,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,18,,
-73.74166666666666,45.467777777777776,-6.4,,,2014,25,702S006,65,,,M,1,22,0,,-1.6,M,,702S006.2014.1.19,,,,2014-01-19 00:00:00,,QC,,-4,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.5,,19,,
-73.74166666666666,45.467777777777776,-20.7,,,2014,31,702S006,37,,,M,1,31.5,0,,-6.3,M,,702S006.2014.1.20,,,,2014-01-20 00:00:00,,QC,,-13.5,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,1.1,,20,,
-73.74166666666666,45.467777777777776,-24,,,2014,0,702S006,0,,,M,1,39.3,0,,-18.5,M,,702S006.2014.1.21,,,,2014-01-21 00:00:00,,QC,,-21.3,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0.2,,21,,
-73.74166666666666,45.467777777777776,-25.5,,,2014,0,702S006,0,,,M,1,39.5,0,,-17.4,M,,702S006.2014.1.22,,,,2014-01-22 00:00:00,,QC,,-21.5,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,22,,
-73.74166666666666,45.467777777777776,-22.7,,,2014,25,702S006,33,,,M,1,38,0,,-17.3,M,,702S006.2014.1.23,,,,2014-01-23 00:00:00,,QC,,-20,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,23,,
-73.74166666666666,45.467777777777776,-23.3,,,2014,15,702S006,43,,,M,1,34.5,0,,-9.6,M,,702S006.2014.1.24,,,,2014-01-24 00:00:00,,QC,,-16.5,,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,0,,24,,
